paso,loss_antes,grad_norm,change_norm,w1_antes,w2_antes,b_antes,grad_w1,grad_w2,grad_b,w1_despues,w2_despues,b_despues
250,0.12095855487919445,0.027662338918675804,0.01383116945933815,3.403288087771782,3.403288087771782,-5.312071703516724,-0.013532256234103514,-0.013532256234103514,0.019974010035063543,3.410054215888834,3.410054215888834,-5.322058708534256
251,0.120576539430709,0.02757749508867574,0.013788747544337636,3.410054215888834,3.410054215888834,-5.322058708534256,-0.013490188893843555,-0.013490188893843555,0.01991350904744753,3.416799310335756,3.416799310335756,-5.33201546305798
252,0.12019686195757912,0.027493173512593432,0.013746586756296905,3.416799310335756,3.416799310335756,-5.33201546305798,-0.013448385596766511,-0.013448385596766511,0.019853373503637493,3.423523503134139,3.423523503134139,-5.341942149809799
253,0.11981950097063579,0.02740936918187542,0.013704684590938078,3.423523503134139,3.423523503134139,-5.341942149809799,-0.013406843748176564,-0.013406843748176564,0.01979359998515429,3.4302269250082276,3.4302269250082276,-5.351838949802376
254,0.1194444352490187,0.02732607715504574,0.01366303857752305,3.4302269250082276,3.4302269250082276,-5.351838949802376,-0.013365560789055098,-0.013365560789055098,0.019734185118004205,3.4369097054027553,3.4369097054027553,-5.361706042361378
255,0.1190716438358776,0.02724329255654044,0.01362164627827034,3.4369097054027553,3.4369097054027553,-5.361706042361378,-0.013324534195425015,-0.013324534195425015,0.019675125571928395,3.4435719725004676,3.4435719725004676,-5.371543605147343
256,0.11870110603415882,0.027161010575566847,0.013580505287783137,3.4435719725004676,3.4435719725004676,-5.371543605147343,-0.013283761477728494,-0.013283761477728494,0.019616418059668465,3.450213853239332,3.450213853239332,-5.381351814177177
257,0.11833280140247468,0.027079226464987137,0.013539613232493723,3.450213853239332,3.450213853239332,-5.381351814177177,-0.013243240180218094,-0.013243240180218094,0.019558059336247394,3.456835473329441,3.456835473329441,-5.391130843845301
258,0.11796670975105358,0.026997935540225476,0.013498967770112339,3.456835473329441,3.456835473329441,-5.391130843845301,-0.013202967880361738,-0.013202967880361738,0.019500046198264315,3.4634369572696215,3.4634369572696215,-5.400880866944433
259,0.11760281113776894,0.02691713317819812,0.013458566589099025,3.4634369572696215,3.4634369572696215,-5.400880866944433,-0.013162942188259669,-0.013162942188259669,0.01944237548320476,3.470018428363751,3.470018428363751,-5.410602054686035
260,0.11724108586424567,0.026836814816266024,0.013418407408133019,3.470018428363751,3.470018428363751,-5.410602054686035,-0.013123160746074697,-0.013123160746074697,0.01938504406876404,3.4765800087367884,3.4765800087367884,-5.420294576720417
261,0.11688151447204187,0.026756975951209364,0.013378487975604293,3.4765800087367884,3.4765800087367884,-5.420294576720417,-0.01308362122747405,-0.01308362122747405,0.019328048872185134,3.4831218193505253,3.4831218193505253,-5.4299586011565095
262,0.11652407773890369,0.026677612138223276,0.013338806069111624,3.4831218193505253,3.4831218193505253,-5.4299586011565095,-0.013044321337083407,-0.013044321337083407,0.019271386849609422,3.489643980019067,3.489643980019067,-5.4395942945813145
263,0.11616875667509294,0.0265987189899346,0.013299359494967205,3.489643980019067,3.489643980019067,-5.4395942945813145,-0.013005258809952718,-0.013005258809952718,0.019215054995440475,3.496146609424043,3.496146609424043,-5.449201822079035
264,0.11581553251978413,0.02652029217543881,0.01326014608771969,3.496146609424043,3.496146609424043,-5.449201822079035,-0.012966431411032577,-0.012966431411032577,0.019159050341721443,3.5026298251295596,3.5026298251295596,-5.458781347249896
265,0.11546438673753104,0.026442327419356863,0.013221163709678286,3.5026298251295596,3.5026298251295596,-5.458781347249896,-0.012927836934662793,-0.012927836934662793,0.019103369957523434,3.5090937435968907,3.5090937435968907,-5.468333032228657
266,0.11511530101479961,0.026364820500911317,0.013182410250455929,3.5090937435968907,3.5090937435968907,-5.468333032228657,-0.012889473204070561,-0.012889473204070561,0.019048010948347537,3.5155384801989262,3.5155384801989262,-5.477857037702831
267,0.11476825725656697,0.02628776725302139,0.013143883626510595,3.5155384801989262,3.5155384801989262,-5.477857037702831,-0.012851338070879716,-0.012851338070879716,0.01899297045553799,3.5219641492343663,3.5219641492343663,-5.4873535229306
268,0.11442323758298442,0.02621116356141641,0.013105581780708612,3.5219641492343663,3.5219641492343663,-5.4873535229306,-0.012813429414630206,-0.012813429414630206,0.018938245655706922,3.5283708639416815,3.5283708639416815,-5.496822645758454
269,0.11408022432610307,0.02613500536376727,0.01306750268188371,3.5283708639416815,3.5283708639416815,-5.496822645758454,-0.012775745142307574,-0.012775745142307574,0.01888383376017044,3.5347587365128352,3.5347587365128352,-5.506264562638539
270,0.1137392000266608,0.026059288648835426,0.013029644324417581,3.5347587365128352,3.5347587365128352,-5.506264562638539,-0.012738283187881727,-0.012738283187881727,0.018829732014396337,3.541127878106776,3.541127878106776,-5.515679428645737
271,0.1134001474309292,0.025984009455639032,0.01299200472781987,3.541127878106776,3.541127878106776,-5.515679428645737,-0.012701041511855735,-0.012701041511855735,0.018775937697461966,3.547478398862704,3.547478398862704,-5.525067397494468
272,0.11306304948761883,0.02590916387263577,0.012954581936317875,3.547478398862704,3.547478398862704,-5.525067397494468,-0.012664018100823661,-0.012664018100823661,0.01872244812152289,3.553810407913116,3.553810407913116,-5.53442862155523
273,0.11272788934484214,0.02583474803692212,0.012917374018461115,3.553810407913116,3.553810407913116,-5.53442862155523,-0.012627210967037453,-0.012627210967037453,0.018669260631292,3.560124013396635,3.560124013396635,-5.5437632518708755
274,0.11239465034713216,0.02576075813344842,0.012880379066724209,3.560124013396635,3.560124013396635,-5.5437632518708755,-0.012590618147982693,-0.012590618147982693,0.018616372603528504,3.5664193224706264,3.5664193224706264,-5.55307143817264
275,0.11206331603251615,0.025687190394249673,0.01284359519712466,3.5664193224706264,3.5664193224706264,-5.55307143817264,-0.012554237705962982,-0.012554237705962982,0.018563781446536892,3.572696441323608,3.572696441323608,-5.562353328895908
276,0.11173387012964257,0.025614041097691404,0.012807020548845999,3.572696441323608,3.572696441323608,-5.562353328895908,-0.01251806772769257,-0.01251806772769257,0.018511484599675623,3.5789554751874544,3.5789554751874544,-5.571609071195746
277,0.1114062965549608,0.025541306567730477,0.01277065328386553,3.5789554751874544,3.5789554751874544,-5.571609071195746,-0.012482106323897436,-0.012482106323897436,0.018459479532875005,3.585196528349403,3.585196528349403,-5.580838810962184
278,0.11108057940995189,0.025468983173190404,0.01273449158659519,3.585196528349403,3.585196528349403,-5.580838810962184,-0.012446351628924147,-0.012446351628924147,0.01840776374616456,3.591419704163865,3.591419704163865,-5.590042692835266
279,0.11075670297840977,0.0253970673270508,0.012698533663525255,3.591419704163865,3.591419704163865,-5.590042692835266,-0.012410801800356763,-0.012410801800356763,0.018356334769209073,3.5976251050640435,3.5976251050640435,-5.59922086021987
280,0.11043465172377115,0.02532555548575067,0.012662777742875365,3.5976251050640435,3.5976251050640435,-5.59922086021987,-0.0123754550186412,-0.0123754550186412,0.018305190160853628,3.603812832573364,3.603812832573364,-5.608373455300297
281,0.11011441028649391,0.02525444414850533,0.012627222074252506,3.603812832573364,3.603812832573364,-5.608373455300297,-0.012340309486717282,-0.012340309486717282,0.018254327508677115,3.6099829873167226,3.6099829873167226,-5.617500619054636
282,0.10979596348148205,0.02518372985663637,0.01259186492831799,3.6099829873167226,3.6099829873167226,-5.617500619054636,-0.012305363429657656,-0.012305363429657656,0.018203744428554422,3.6161356690315514,3.6161356690315514,-5.626602491268913
283,0.10947929629555683,0.025113409192914705,0.012556704596457318,3.6161356690315514,3.6161356690315514,-5.626602491268913,-0.012270615094314246,-0.012270615094314246,0.018153438564226545,3.6222709765787084,3.6222709765787084,-5.635679210551026
284,0.1091643938849734,0.02504347878091614,0.012521739390457993,3.6222709765787084,3.6222709765787084,-5.635679210551026,-0.01223606274897163,-0.01223606274897163,0.018103407586878624,3.6283890079531944,3.6283890079531944,-5.644730914344465
285,0.10885124157298051,0.02497393528438931,0.012486967642194886,3.6283890079531944,3.6283890079531944,-5.644730914344465,-0.012201704683006753,-0.012201704683006753,0.018053649194726462,3.634489860294698,3.634489860294698,-5.653757738941828
286,0.10853982484742405,0.024904775406635663,0.012452387703318012,3.634489860294698,3.634489860294698,-5.653757738941828,-0.012167539206555895,-0.012167539206555895,0.018004161112609905,3.640573629897976,3.640573629897976,-5.662759819498134
287,0.10823012935839293,0.02483599588990126,0.012417997944950224,3.640573629897976,3.640573629897976,-5.662759819498134,-0.012133564650187736,-0.012133564650187736,0.0179549410915943,3.6466404122230696,3.6466404122230696,-5.6717372900439305
288,0.1079221409159058,0.024767593514780046,0.012383796757389832,3.6466404122230696,3.6466404122230696,-5.6717372900439305,-0.01209977936458254,-0.01209977936458254,0.017905986908579478,3.652690301905361,3.652690301905361,-5.68069028349822
289,0.10761584548763856,0.024699565099628406,0.012349782549813957,3.652690301905361,3.652690301905361,-5.68069028349822,-0.012066181720218352,-0.012066181720218352,0.01785729636591493,3.65872339276547,3.65872339276547,-5.689618931681177
290,0.10731122919669145,0.02463190749999074,0.012315953749995407,3.65872339276547,3.65872339276547,-5.689618931681177,-0.01203277010706236,-0.01203277010706236,0.017808867291023114,3.664739777819001,3.664739777819001,-5.698523365326689
291,0.10700827831939477,0.024564617608035764,0.012282308804018111,3.664739777819001,3.664739777819001,-5.698523365326689,-0.01199954293426847,-0.01199954293426847,0.017760697536029265,3.6707395492861354,3.6707395492861354,-5.707403714094704
292,0.10670697928315323,0.024497692352003452,0.01224884617600176,3.6707395492861354,3.6707395492861354,-5.707403714094704,-0.011966498629880903,-0.011966498629880903,0.017712784977397693,3.6767227986010758,3.6767227986010758,-5.716260106583403
293,0.10640731866432647,0.024431128695662087,0.012215564347830632,3.6767227986010758,3.6767227986010758,-5.716260106583403,-0.011933635640543096,-0.011933635640543096,0.017665127515574933,3.682689616421347,3.682689616421347,-5.72509267034119
294,0.10610928318614701,0.024364923637775517,0.01218246181888774,3.682689616421347,3.682689616421347,-5.72509267034119,-0.011900952431212138,-0.011900952431212138,0.017617723074639463,3.688640092636953,3.688640092636953,-5.73390153187851
295,0.10581285971667348,0.024299074211580247,0.012149537105790363,3.688640092636953,3.688640092636953,-5.73390153187851,-0.01186844748487911,-0.01186844748487911,0.017570569601957065,3.6945743163793927,3.6945743163793927,-5.742686816679488
296,0.10551803526677891,0.024233577484272132,0.012116788742136066,3.6945743163793927,3.6945743163793927,-5.742686816679488,-0.011836119302293908,-0.011836119302293908,0.017523665067843325,3.7004923760305397,3.7004923760305397,-5.75144864921341
297,0.10522479698817311,0.02416843055650246,0.01208421527825136,3.7004923760305397,3.7004923760305397,-5.75144864921341,-0.011803966401695652,-0.011803966401695652,0.01747700746523163,3.7063943592313877,3.7063943592313877,-5.760187152946026
298,0.10493313217145904,0.02410363056188333,0.012051815280941234,3.7063943592313877,3.7063943592313877,-5.760187152946026,-0.011771987318548456,-0.011771987318548456,0.01743059480934672,3.712280352890662,3.712280352890662,-5.768902450350699
299,0.10464302824422148,0.02403917466650196,0.012019587333250962,3.712280352890662,3.712280352890662,-5.768902450350699,-0.01174018060528123,-0.01174018060528123,0.017384425137385088,3.7181504431933026,3.7181504431933026,-5.777594662919391
300,0.1043544727691486,0.023975060068443903,0.0119875300342221,3.7181504431933026,3.7181504431933026,-5.777594662919391,-0.011708544831033323,-0.011708544831033323,0.01733849650819987,3.724004715608819,3.724004715608819,-5.786263911173491
301,0.10406745344218468,0.023911283997324846,0.011955641998662317,3.724004715608819,3.724004715608819,-5.786263911173491,-0.0116770785814042,-0.0116770785814042,0.01729280700199207,3.7298432548995213,3.7298432548995213,-5.794910314674487
302,0.10378195809071375,0.023847843713830842,0.011923921856915596,3.7298432548995213,3.7298432548995213,-5.794910314674487,-0.011645780458207727,-0.011645780458207727,0.017247354720007217,3.7356661451286253,3.7356661451286253,-5.803533992034491
303,0.1034979746717739,0.023784736509266834,0.011892368254633596,3.7356661451286253,3.7356661451286253,-5.803533992034491,-0.011614649079231612,-0.011614649079231612,0.01720213778423656,3.7414734696682412,3.7414734696682412,-5.812135060926609
304,0.10321549127030107,0.023721959705113274,0.01186097985255688,3.7414734696682412,3.7414734696682412,-5.812135060926609,-0.011583683078000426,-0.011583683078000426,0.01715715433712453,3.7472653112072414,3.7472653112072414,-5.820713638095172
305,0.10293449609740206,0.02365951065259071,0.01182975532629576,3.7472653112072414,3.7472653112072414,-5.820713638095172,-0.01155288110354373,-0.01155288110354373,0.017112402541280332,3.7530417517590133,3.7530417517590133,-5.8292698393658124
306,0.10265497748865596,0.02359738673223192,0.011798693366116275,3.7530417517590133,3.7530417517590133,-5.8292698393658124,-0.011522241820167433,-0.011522241820167433,0.01706788057919566,3.758802872669097,3.758802872669097,-5.8378037796554105
307,0.10237692390244402,0.023535585353461952,0.011767792676730953,3.758802872669097,3.758802872669097,-5.8378037796554105,-0.011491763907230595,-0.011491763907230595,0.017023586652965855,3.7645487546227123,3.7645487546227123,-5.846315572981894
308,0.10210032391830642,0.0234741039541853,0.011737051977093025,3.7645487546227123,3.7645487546227123,-5.846315572981894,-0.011461446058925101,-0.011461446058925101,0.01697951898401714,3.770279477652175,3.770279477652175,-5.8548053324739024
309,0.10182516623532623,0.02341294000038051,0.0117064700001904,3.770279477652175,3.770279477652175,-5.8548053324739024,-0.01143128698405975,-0.01143128698405975,0.016935675812838117,3.775995121144205,3.775995121144205,-5.863273170380322
310,0.10155143967053984,0.02335209098570187,0.011676045492850897,3.775995121144205,3.775995121144205,-5.863273170380322,-0.011401285405848522,-0.011401285405848522,0.01689205539871538,3.781695763847129,3.781695763847129,-5.8717191980796795
311,0.10127913315737322,0.023291554431088067,0.011645777215544198,3.781695763847129,3.781695763847129,-5.8717191980796795,-0.011371440061702025,-0.011371440061702025,0.01684865601947451,3.7873814838779802,3.7873814838779802,-5.880143526089417
312,0.10100823574410336,0.023231327884377675,0.011615663942188818,3.7873814838779802,3.7873814838779802,-5.880143526089417,-0.011341749703023176,-0.011341749703023176,0.01680547597122471,3.7930523587294918,3.7930523587294918,-5.888546264075029
313,0.10073873659234503,0.023171408919931344,0.011585704459965715,3.7930523587294918,3.7930523587294918,-5.888546264075029,-0.011312213095006251,-0.011312213095006251,0.016762513568108216,3.7987084652769947,3.7987084652769947,-5.896927520859084
314,0.10047062497556139,0.023111795138260473,0.011555897569129784,3.7987084652769947,3.7987084652769947,-5.896927520859084,-0.011282829016439455,-0.011282829016439455,0.016719767142053872,3.804349879785214,3.804349879785214,-5.90528740443011
315,0.10020389027759902,0.023052484165662402,0.011526242082831019,3.804349879785214,3.804349879785214,-5.90528740443011,-0.011253596259511105,-0.011253596259511105,0.01667723504253481,3.8099766779149697,3.8099766779149697,-5.913626021951377
316,0.09993852199124614,0.022993473653861767,0.01149673682693055,3.8099766779149697,3.8099766779149697,-5.913626021951377,-0.01122451362961929,-0.01122451362961929,0.016634915636330017,3.8155889347297793,3.8155889347297793,-5.921943479769542
317,0.09967450971681419,0.02293476127965812,0.01146738063982936,3.8155889347297793,3.8155889347297793,-5.921943479769542,-0.011195579945184622,-0.011195579945184622,0.016592807307290264,3.821186724702372,3.821186724702372,-5.930239883423187
318,0.09941184316074143,0.02287634474457948,0.011438172372289494,3.821186724702372,3.821186724702372,-5.930239883423187,-0.01116679403746641,-0.01116679403746641,0.016550908456107738,3.826770121721105,3.826770121721105,-5.938515337651241
319,0.09915051213421947,0.022818221774541892,0.011409110887271196,3.826770121721105,3.826770121721105,-5.938515337651241,-0.01113815475038214,-0.01113815475038214,0.016509217500089376,3.832339199096296,3.832339199096296,-5.946769946401286
320,0.09889050655184092,0.022760390119514643,0.011380195059757578,3.832339199096296,3.832339199096296,-5.946769946401286,-0.011109660940329839,-0.011109660940329839,0.01646773287293423,3.837894029566461,3.837894029566461,-5.955003812837753
321,0.09863181643026868,0.02270284755319126,0.01135142377659584,3.837894029566461,3.837894029566461,-5.955003812837753,-0.011081311476013551,-0.011081311476013551,0.016426453024514544,3.843434685304468,3.843434685304468,-5.963217039350011
322,0.09837443188692613,0.022645591872666015,0.011322795936332751,3.843434685304468,3.843434685304468,-5.963217039350011,-0.011053105238272212,-0.011053105238272212,0.016385376420659854,3.848961237923604,3.848961237923604,-5.97140972756034
323,0.09811834313870782,0.022588620898115898,0.011294310449058239,3.848961237923604,3.848961237923604,-5.97140972756034,-0.011025041119910858,-0.011025041119910858,0.016344501542945495,3.8544737584835596,3.8544737584835596,-5.979581978331813
324,0.09786354050071049,0.022531932472487852,0.011265966236243654,3.8544737584835596,3.8544737584835596,-5.979581978331813,-0.010997118025535216,-0.010997118025535216,0.016303826888483863,3.859972317496327,3.859972317496327,-5.987733891776055
325,0.09761001438498351,0.02247552446119136,0.011237762230595543,3.859972317496327,3.859972317496327,-5.987733891776055,-0.010969334871388826,-0.010969334871388826,0.016263350969719533,3.8654569849320213,3.8654569849320213,-5.995865567260915
326,0.09735775529929921,0.02241939475179602,0.01120969737589819,3.8654569849320213,3.8654569849320213,-5.995865567260915,-0.010941690585193082,-0.010941690585193082,0.016223072314227448,3.870927830224618,3.870927830224618,-6.003977103418029
327,0.09710675384594193,0.022363541253734256,0.011181770626866979,3.870927830224618,3.870927830224618,-6.003977103418029,-0.010914184105989929,-0.010914184105989929,0.01618298946451451,3.8763849222776128,3.8763849222776128,-6.012068598150286
328,0.09685700072051592,0.022307961898008887,0.011153980949004529,3.8763849222776128,3.8763849222776128,-6.012068598150286,-0.010886814383987226,-0.010886814383987226,0.016143100977824364,3.8818283294696063,3.8818283294696063,-6.020140148639198
329,0.09660848671077168,0.02225265463690556,0.011126327318452546,3.8818283294696063,3.8818283294696063,-6.020140148639198,-0.010859580380406835,-0.010859580380406835,0.016103405425945173,3.8872581196598097,3.8872581196598097,-6.028191851352171
330,0.09636120269545022,0.0221976174437099,0.011098808721855277,3.8872581196598097,3.8872581196598097,-6.028191851352171,-0.01083248106733492,-0.01083248106733492,0.016063901395020917,3.8926743601934772,3.8926743601934772,-6.0362238020496815
331,0.0961151396431448,0.022142848312429225,0.011071424156214416,3.8926743601934772,3.8926743601934772,-6.0362238020496815,-0.010805515427575168,-0.010805515427575168,0.0160245874853651,3.8980771179072646,3.8980771179072646,-6.044236095792364
332,0.09587028861118085,0.022088345257519022,0.011044172628759666,3.8980771179072646,3.8980771179072646,-6.044236095792364,-0.010778682454504245,-0.010778682454504245,0.015985462311277954,3.903466459134517,3.903466459134517,-6.052228826948003
333,0.09562664074451187,0.022034106313613615,0.01101705315680706,3.903466459134517,3.903466459134517,-6.052228826948003,-0.010751981151929553,-0.010751981151929553,0.01594652450086635,3.9088424497104817,3.9088424497104817,-6.0602020891984365
334,0.09538418727463296,0.021980129535261413,0.010990064767630885,3.9088424497104817,3.9088424497104817,-6.0602020891984365,-0.010725410533949781,-0.010725410533949781,0.015907772695866296,3.9142051549774566,3.9142051549774566,-6.06815597554637
335,0.0951429195185103,0.021926412996664327,0.010963206498332538,3.9142051549774566,3.9142051549774566,-6.06815597554637,-0.010698969624817003,-0.010698969624817003,0.015869205551469062,3.9195546397898653,3.9195546397898653,-6.076090578322105
336,0.09490282887752709,0.021872954791421474,0.010936477395710494,3.9195546397898653,3.9195546397898653,-6.076090578322105,-0.010672657458801929,-0.010672657458801929,0.01583082173614897,3.924890968519266,3.924890968519266,-6.084005989190179
337,0.09466390683644516,0.021819753032276942,0.010909876516138256,3.924890968519266,3.924890968519266,-6.084005989190179,-0.010646473080060698,-0.010646473080060698,0.01579261993149473,3.9302142050592965,3.9302142050592965,-6.091902299155926
338,0.09442614496238234,0.021766805850871675,0.010883402925435595,3.9302142050592965,3.9302142050592965,-6.091902299155926,-0.010620415542504223,-0.010620415542504223,0.015754598832043006,3.9355244128305484,3.9355244128305484,-6.099779598571947
339,0.09418953490380486,0.02171411139749922,0.010857055698749547,3.9355244128305484,3.9355244128305484,-6.099779598571947,-0.010594483909669501,-0.010594483909669501,0.015716757145114685,3.9408216547853834,3.9408216547853834,-6.107637977144504
340,0.0939540683895352,0.021661667840865505,0.010830833920432745,3.9408216547853834,3.9408216547853834,-6.107637977144504,-0.010568677254593005,-0.010568677254593005,0.015679093590653885,3.94610599341268,3.94610599341268,-6.115477523939831
341,0.09371973722777421,0.0216094733678523,0.010804736683925932,3.94610599341268,3.94610599341268,-6.115477523939831,-0.010542994659686236,-0.010542994659686236,0.01564160690106911,3.951377490742523,3.951377490742523,-6.123298327390366
342,0.09348653330513827,0.02155752618328455,0.01077876309164235,3.951377490742523,3.951377490742523,-6.123298327390366,-0.010517435216613278,-0.010517435216613278,0.015604295821077111,3.9566362083508295,3.9566362083508295,-6.131100475300904
343,0.09325444858571028,0.021505824509701284,0.010752912254850673,3.9566362083508295,3.9566362083508295,-6.131100475300904,-0.01049199802617028,-0.01049199802617028,0.015567159107549019,3.9618822073639146,3.9618822073639146,-6.138884054854679
344,0.09302347511010481,0.021454366587130208,0.010727183293565224,3.9618822073639146,3.9618822073639146,-6.138884054854679,-0.010466682198166741,-0.010466682198166741,0.01553019552935918,3.967115548462998,3.967115548462998,-6.146649152619359
345,0.09279360499454697,0.021403150672865755,0.010701575336432784,3.967115548462998,3.967115548462998,-6.146649152619359,-0.010441486851308926,-0.010441486851308926,0.015493403867235871,3.9723362918886522,3.9723362918886522,-6.154395854552977
346,0.0925648304299651,0.021352175041250747,0.01067608752062562,3.9723362918886522,3.9723362918886522,-6.154395854552977,-0.010416411113085163,-0.010416411113085163,0.015456782913614436,3.977544497445195,3.977544497445195,-6.1621242460097845
347,0.09233714368109608,0.021301437983461305,0.010650718991730458,3.977544497445195,3.977544497445195,-6.1621242460097845,-0.010391454119652754,-0.010391454119652754,0.015420331472492789,3.982740224505021,3.982740224505021,-6.169834411746031
348,0.09211053708560435,0.021250937807295197,0.01062546890364755,3.982740224505021,3.982740224505021,-6.169834411746031,-0.010366615015726732,-0.010366615015726732,0.01538404835928913,3.9879235320128843,3.9879235320128843,-6.177526435925675
349,0.09188500305321337,0.021200672836963485,0.01060033641848157,3.9879235320128843,3.9879235320128843,-6.177526435925675,-0.010341892954470511,-0.010341892954470511,0.015347932400701658,3.9930944784901197,3.9930944784901197,-6.185200402126026
350,0.09166053406484995,0.021150641412885335,0.01057532070644243,3.9930944784901197,3.9930944784901197,-6.185200402126026,-0.010317287097388224,-0.010317287097388224,0.01531198243457042,3.998253122038814,3.998253122038814,-6.192856393343311
351,0.09143712267180061,0.021100841891486026,0.010550420945742848,3.998253122038814,3.998253122038814,-6.192856393343311,-0.01029279661421868,-0.01029279661421868,0.01527619730974134,4.003399520345923,4.003399520345923,-6.200494491998182
352,0.09121476149488036,0.021051272644998065,0.01052563632249919,4.003399520345923,4.003399520345923,-6.200494491998182,-0.010268420682830955,-0.010268420682830955,0.015240575885932356,4.008533730687338,4.008533730687338,-6.208114779941148
353,0.09099344322361354,0.021001932061265344,0.010500966030633321,4.008533730687338,4.008533730687338,-6.208114779941148,-0.010244158489121597,-0.010244158489121597,0.015205117033601584,4.013655809931899,4.013655809931899,-6.215717338457949
354,0.0907731606154262,0.0209528185435503,0.010476409271774735,4.013655809931899,4.013655809931899,-6.215717338457949,-0.01022000922691374,-0.01022000922691374,0.01516981963381705,4.018765814545356,4.018765814545356,-6.223302248274858
355,0.09055390649485023,0.02090393051034401,0.010451965255172162,4.018765814545356,4.018765814545356,-6.223302248274858,-0.010195972097857619,-0.010195972097857619,0.01513468257812859,4.023863800594285,4.023863800594285,-6.230869589563922
356,0.09033567375273839,0.020855266395179137,0.010427633197589624,4.023863800594285,4.023863800594285,-6.230869589563922,-0.010172046311332093,-0.010172046311332093,0.01509970476844228,4.028949823749951,4.028949823749951,-6.238419441948143
357,0.09011845534549129,0.020806824646445777,0.010403412323223202,4.028949823749951,4.028949823749951,-6.238419441948143,-0.010148231084348657,-0.010148231084348657,0.015064885116895608,4.034023939292125,4.034023939292125,-6.245951884506591
358,0.0899022442942947,0.02075860372721004,0.010379301863605549,4.034023939292125,4.034023939292125,-6.245951884506591,-0.010124525641456224,-0.010124525641456224,0.01503022254573529,4.039086202112854,4.039086202112854,-6.253466995779459
359,0.08968703368436798,0.020710602115035365,0.010355301057518104,4.039086202112854,4.039086202112854,-6.253466995779459,-0.010100929214647628,-0.010100929214647628,0.014995715987196592,4.044136666720178,4.044136666720178,-6.260964853773058
360,0.089472816664223,0.02066281830180656,0.01033140915090314,4.044136666720178,4.044136666720178,-6.260964853773058,-0.010077441043267514,-0.010077441043267514,0.01496136438338452,4.049175387241811,4.049175387241811,-6.268445535964751
361,0.08925958644493356,0.02061525079355642,0.010307625396777955,4.049175387241811,4.049175387241811,-6.268445535964751,-0.01005406037392165,-0.01005406037392165,0.01492716668615667,4.054202417428772,4.054202417428772,-6.275909119307829
362,0.08904733629941494,0.020567898110294948,0.010283949055147528,4.054202417428772,4.054202417428772,-6.275909119307829,-0.010030786460387409,-0.010030786460387409,0.014893121857008078,4.059217810658965,4.059217810658965,-6.283355680236333
363,0.08883605956171378,0.020520758785841163,0.010260379392920248,4.059217810658965,4.059217810658965,-6.283355680236333,-0.010007618563526176,-0.010007618563526176,0.014859228866957055,4.064221619940728,4.064221619940728,-6.290785294669812
364,0.08862574962630768,0.02047383136765735,0.010236915683828549,4.064221619940728,4.064221619940728,-6.290785294669812,-0.009984555951196374,-0.009984555951196374,0.014825486696433547,4.069213897916326,4.069213897916326,-6.298198038018029
365,0.08841639994741465,0.020427114416685776,0.010213557208343117,4.069213897916326,4.069213897916326,-6.298198038018029,-0.009961597898168334,-0.009961597898168334,0.014791894335168447,4.07419469686541,4.07419469686541,-6.305593985185613
366,0.08820800403831222,0.020380606507187864,0.010190303253593954,4.07419469686541,4.07419469686541,-6.305593985185613,-0.009938743686040107,-0.009938743686040107,0.01475845078208496,4.0791640687084305,4.0791640687084305,-6.312973210576655
367,0.08800055547066585,0.020334306226585674,0.010167153113292792,4.0791640687084305,4.0791640687084305,-6.312973210576655,-0.00991599260315492,-0.00991599260315492,0.014725155045191025,4.084122065010008,4.084122065010008,-6.320335788099251
368,0.08779404787386658,0.02028821217530568,0.010144106087652451,4.084122065010008,4.084122065010008,-6.320335788099251,-0.009893343944519375,-0.009893343944519375,0.014692006141473847,4.089068736982267,4.089068736982267,-6.327681791169987
369,0.08758847493437819,0.020242322966624975,0.010121161483312659,4.089068736982267,4.089068736982267,-6.327681791169987,-0.009870797011723161,-0.009870797011723161,0.014659003096795742,4.094004135488129,4.094004135488129,-6.335011292718385
370,0.08738383039509282,0.020196637226519553,0.010098318613259856,4.094004135488129,4.094004135488129,-6.335011292718385,-0.00984835111285999,-0.00984835111285999,0.014626144945791225,4.098928311044559,4.098928311044559,-6.342324365191281
371,0.08718010805469584,0.020151153593514895,0.010075576796758016,4.098928311044559,4.098928311044559,-6.342324365191281,-0.009826005562449655,-0.009826005562449655,0.014593430731765755,4.103841313825784,4.103841313825784,-6.3496210805571645
372,0.08697730176703931,0.020105870718538737,0.010052935359269686,4.103841313825784,4.103841313825784,-6.3496210805571645,-0.009803759681361109,-0.009803759681361109,0.014560859506596103,4.108743193666465,4.108743193666465,-6.356901510310463
373,0.08677540544052376,0.020060787264775875,0.010030393632387698,4.108743193666465,4.108743193666465,-6.356901510310463,-0.009781612796736908,-0.009781612796736908,0.014528430330631711,4.113634000064833,4.113634000064833,-6.364165725475779
374,0.08657441303748872,0.020015901907525144,0.01000795095376248,4.113634000064833,4.113634000064833,-6.364165725475779,-0.009759564241918518,-0.009759564241918518,0.01449614227259789,4.118513782185792,4.118513782185792,-6.371413796612078
375,0.08637431857361139,0.019971213334058453,0.009985606667029209,4.118513782185792,4.118513782185792,-6.371413796612078,-0.009737613356372993,-0.009737613356372993,0.014463994409499982,4.123382588863978,4.123382588863978,-6.378645793816828
